source,target,weight
72,31,143.0
72,1,4.0
72,11,15.0
72,29,17.0
72,20,3.0
72,32,25.0
72,0,38.0
72,10,2.0
72,34,4.0
72,28,3.0
72,30,18.0
72,46,44.0
72,62,14.0
72,6,8.0
72,74,2.0
72,37,1.0
72,13,6.0
72,17,1.0
72,3,21.0
72,78,1.0
72,4,2.0
20,0,637.0
20,29,16.0
20,30,4.0
20,31,3.0
20,17,5.0
20,32,4.0
20,46,262.0
20,34,75.0
20,19,94.0
20,10,40.0
20,6,21.0
20,47,28.0
20,77,1.0
20,63,2.0
0,20,1193.0
0,29,77.0
0,30,60.0
0,17,153.0
0,1,4.0
0,32,135.0
0,31,713.0
0,10,175.0
0,11,65.0
0,37,35.0
0,62,329.0
0,25,2.0
0,72,20.0
0,63,103.0
0,6,77.0
0,46,624.0
0,69,45.0
0,34,244.0
0,61,24.0
0,73,20.0
0,33,14.0
0,28,8.0
0,16,35.0
0,74,29.0
0,7,2.0
0,77,716.0
0,4,597.0
0,5,273.0
0,84,10.0
0,93,1.0
0,56,17.0
0,48,11.0
0,45,1.0
0,8,90.0
0,3,510.0
0,19,75.0
0,47,34.0
0,79,150.0
0,78,24.0
0,102,1.0
0,104,3.0
62,0,256.0
62,25,4.0
62,11,25.0
62,32,73.0
62,31,176.0
62,29,5.0
62,6,20.0
62,63,1.0
62,72,7.0
62,46,1.0
62,30,6.0
62,17,6.0
62,69,4.0
62,61,1.0
62,20,8.0
62,33,3.0
31,0,477.0
31,29,49.0
31,11,34.0
31,28,6.0
31,6,9.0
31,30,34.0
31,72,115.0
31,32,141.0
31,20,8.0
31,46,68.0
31,34,10.0
31,62,125.0
31,35,10.0
31,74,9.0
31,69,10.0
31,1,4.0
31,73,5.0
31,17,4.0
31,37,14.0
31,61,6.0
31,16,1.0
31,25,6.0
31,4,110.0
31,52,3.0
31,3,87.0
31,10,2.0
31,77,29.0
31,79,8.0
31,8,10.0
6,62,16.0
6,0,31.0
6,31,7.0
6,30,3.0
6,72,4.0
6,32,1.0
6,29,3.0
6,11,1.0
6,28,1.0
6,46,17.0
6,34,10.0
6,20,20.0
6,10,5.0
6,19,2.0
6,77,2.0
6,4,6.0
32,34,3.0
32,73,3.0
32,31,177.0
32,0,109.0
32,72,24.0
32,20,26.0
32,62,39.0
32,61,4.0
32,30,13.0
32,22,14.0
32,17,5.0
32,16,2.0
32,29,16.0
32,25,4.0
32,46,10.0
32,35,8.0
32,74,2.0
32,11,14.0
32,6,2.0
32,28,4.0
32,37,10.0
32,1,5.0
32,36,1.0
17,0,93.0
17,32,4.0
17,31,8.0
17,72,6.0
17,29,14.0
17,37,4.0
17,61,4.0
17,30,3.0
17,12,1.0
17,69,3.0
17,63,7.0
17,46,53.0
17,25,2.0
17,26,2.0
17,11,2.0
17,20,5.0
17,5,29.0
17,19,4.0
17,85,4.0
17,16,6.0
17,3,15.0
17,8,4.0
17,79,4.0
17,10,3.0
17,4,5.0
17,77,16.0
17,101,4.0
46,32,1.0
46,29,5.0
46,31,16.0
46,30,3.0
46,0,396.0
46,16,13.0
46,74,4.0
46,69,14.0
46,17,17.0
46,4,68.0
46,28,5.0
46,1,2.0
46,34,92.0
46,5,14.0
46,6,31.0
46,33,4.0
46,106,8.0
46,48,2.0
46,56,1.0
46,61,6.0
46,20,269.0
46,19,54.0
46,47,35.0
46,63,5.0
46,10,8.0
46,77,169.0
46,8,31.0
46,3,198.0
46,79,28.0
46,78,9.0
46,12,2.0
46,104,3.0
46,88,1.0
46,103,5.0
46,105,1.0
46,81,2.0
61,32,2.0
61,31,3.0
61,0,30.0
61,11,1.0
61,52,4.0
61,48,3.0
61,10,1.0
61,5,12.0
61,16,3.0
61,46,12.0
61,106,2.0
11,0,14.0
11,32,10.0
11,17,2.0
11,62,13.0
11,33,2.0
11,30,2.0
11,6,1.0
11,1,1.0
11,31,1.0
33,62,3.0
33,0,5.0
33,11,5.0
33,30,5.0
33,35,2.0
69,32,1.0
69,26,1.0
69,25,1.0
69,0,23.0
69,30,2.0
69,1,2.0
69,11,1.0
69,46,19.0
69,4,8.0
69,31,4.0
69,77,31.0
69,3,31.0
69,8,2.0
74,46,5.0
74,0,45.0
74,16,4.0
74,11,2.0
74,5,43.0
74,10,6.0
74,34,3.0
4,46,60.0
4,69,30.0
4,0,375.0
4,28,1.0
4,31,162.0
4,10,196.0
4,6,7.0
4,8,175.0
4,63,135.0
4,79,146.0
4,3,342.0
4,77,173.0
4,78,68.0
4,17,16.0
4,45,7.0
4,20,4.0
4,12,1.0
4,88,3.0
4,81,1.0
4,72,17.0
4,98,3.0
4,103,1.0
16,46,8.0
28,4,2.0
28,0,16.0
28,46,7.0
28,8,11.0
34,0,67.0
34,20,49.0
34,46,42.0
34,17,3.0
34,47,6.0
34,6,4.0
34,19,14.0
10,46,18.0
10,31,4.0
10,0,72.0
10,74,2.0
10,5,2.0
10,61,1.0
10,17,11.0
10,20,65.0
10,19,10.0
10,63,43.0
10,3,21.0
10,77,22.0
10,4,273.0
10,6,2.0
10,79,4.0
10,78,8.0
10,8,4.0
85,17,3.0
106,0,4.0
5,0,133.0
5,46,5.0
5,74,89.0
5,23,2.0
5,10,3.0
5,16,4.0
5,56,9.0
5,61,1.0
5,28,1.0
5,3,2.0
5,4,1.0
47,20,30.0
47,0,20.0
47,46,25.0
47,34,6.0
47,6,1.0
47,19,11.0
19,46,28.0
19,20,70.0
19,0,43.0
19,34,12.0
19,17,3.0
19,6,4.0
77,0,482.0
77,31,43.0
77,39,1.0
77,40,2.0
77,28,3.0
77,78,23.0
77,63,33.0
77,3,590.0
77,8,81.0
77,10,33.0
77,17,15.0
77,79,136.0
77,4,246.0
77,6,3.0
77,46,215.0
77,23,6.0
77,12,1.0
77,5,4.0
77,69,22.0
63,77,38.0
63,0,77.0
63,3,37.0
63,4,145.0
63,78,1.0
63,17,5.0
63,8,41.0
63,31,10.0
63,10,23.0
63,72,6.0
63,46,1.0
63,79,1.0
79,0,99.0
79,77,110.0
79,4,78.0
79,3,68.0
79,78,17.0
79,46,18.0
79,17,8.0
79,8,16.0
79,45,1.0
79,63,24.0
79,10,7.0
79,69,4.0
79,31,19.0
79,72,8.0
79,98,2.0
78,0,20.0
78,3,8.0
78,77,24.0
78,4,25.0
78,79,15.0
78,63,2.0
78,10,2.0
78,46,3.0
8,0,28.0
8,77,54.0
8,3,90.0
8,79,16.0
8,78,9.0
8,63,6.0
8,4,87.0
8,10,8.0
8,46,21.0
8,31,16.0
8,72,2.0
8,69,17.0
8,98,3.0
8,17,1.0
8,28,7.0
3,0,490.0
3,77,498.0
3,4,391.0
3,46,245.0
3,79,150.0
3,8,146.0
3,10,16.0
3,78,42.0
3,31,136.0
3,17,18.0
3,101,3.0
3,1,1.0
3,103,5.0
3,104,4.0
3,105,3.0
3,69,55.0
3,39,3.0
3,40,3.0
3,88,1.0
3,81,5.0
3,6,7.0
3,98,3.0
3,72,11.0
3,63,11.0
3,20,1.0
3,23,4.0
3,102,3.0
3,34,1.0
3,28,14.0
3,56,2.0
101,79,1.0
101,3,2.0
101,4,2.0
104,46,4.0
104,3,3.0
88,46,2.0
88,4,2.0
88,3,1.0
103,4,2.0
103,77,2.0
45,3,2.0
45,46,1.0
81,0,1.0
81,3,3.0
